0.8;0.775;0.78;0.705;0.95;0.755;0.765;0.925;0.935;0.765;0
0.61;0.58;0.705;0.58;0.74;0.545;0.555;0.73;0.71;0.595;0
0.0;0.0;0.065;0.0;0.0;0.115;0.0;0.005;0.015;0.02;0
0.745;0.74;0.73;0.735;0.735;0.79;0.785;0.69;0.7;0.7;0
